event_id,title,question,start_date,end_date,volume,tags,outcomes,outcome_prices,uma_resolution_status,last_trade_price,token_ids
20574,Knicks vs. Trail Blazers,,2025-03-09 05:07:05.384896+00:00,2025-03-13 02:00:00+00:00,837839.1438,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Knicks', 'Trail Blazers']","['1', '0']",resolved,1.0,"['41208001123741380376713973066241590793432643810615924493292881995984295663968', '50062278725403141614843316319770880557708527811071177970037697690215052483833']"
20575,Timberwolves vs. Nuggets,,2025-03-09 05:10:29.081171+00:00,2025-03-13 02:00:00+00:00,368734.209947,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Timberwolves', 'Nuggets']","['1', '0']",resolved,1.0,"['77351774240449155587390592045248499519375259024759506433997684485472804053031', '99766521542659905947668097832701439016048894171770166251515303031069399325689']"
20576,Wizards vs. Pistons,,2025-03-09 05:10:28.083657+00:00,2025-03-13 23:00:00+00:00,1515399.942979,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Wizards', 'Pistons']","['1', '0']",resolved,1.0,"['40077546850692375356367220837974884356370097674872426970534703333805675922983', '60486365836699222160100141650908022923186271075231898121876916927258758938154']"
20577,Lakers vs. Bucks,,2025-03-09 05:10:28.206269+00:00,2025-03-13 23:30:00+00:00,558115.849312,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Lakers', 'Bucks']","['0', '1']",resolved,1.0,"['51994417778733141954687434368566798353557657282355922363632566747101684138967', '19413982400663901698237135000803318430485173093771985498357768206313131999369']"
20578,Nets vs. Bulls,,2025-03-09 05:10:28.199437+00:00,2025-03-14 00:00:00+00:00,543603.675782,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Nets', 'Bulls']","['0', '1']",resolved,1.0,"['84811187811380859912122150755153474458829379151870983910554324691527187270536', '13398353649601639414291922266237167367573886767184347913084548110873430602994']"
20579,Magic vs. Pelicans,,2025-03-09 05:10:28.226991+00:00,2025-03-14 00:00:00+00:00,245524.175441,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Magic', 'Pelicans']","['1', '0']",resolved,1.0,"['8611852984553416978820848294778900058098953299583231478855734775133094696097', '41582238553784882406926796154321771914552885999061409046233352790247120834485']"
20580,Kings vs. Warriors,,2025-03-09 05:10:28.233889+00:00,2025-03-14 02:00:00+00:00,1049557.931582,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Kings', 'Warriors']","['0', '1']",resolved,1.0,"['22338828735594529030373758868569383010658344791278971614799887315617100553914', '105247028590318756396858803755758545587614906153585579145851410680276241661836']"
20581,Pacers vs. 76ers,,2025-03-09 05:10:28.244243+00:00,2025-03-14 23:00:00+00:00,511802.58042,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Pacers', '76ers']","['1', '0']",resolved,1.0,"['73172394347289567417998045374459361682936575684061905171081280138565392519156', '73034600656012510503701960217990813883291128052177861118731748919547774107181']"
20582,Celtics vs. Heat,,2025-03-09 05:10:28.189420+00:00,2025-03-14 23:00:00+00:00,971939.009587,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Celtics', 'Heat']","['1', '0']",resolved,1.0,"['29698297579308527847537871762106397437012761209817449145690502363235623683398', '34525726299971273130539121180310187054066055183246812608837499610382707316549']"
20583,Clippers vs. Hawks,,2025-03-09 05:10:28.237515+00:00,2025-03-14 23:30:00+00:00,397794.771124,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Clippers', 'Hawks']","['1', '0']",resolved,1.0,"['28248240515387231077966974540590263765410109927432806395273400315983826236325', '70314975964675501721687033399230625954912094726389051015767161612766419347982']"
20584,Mavericks vs. Rockets,,2025-03-09 05:10:28.247577+00:00,2025-03-15 00:00:00+00:00,196414.808307,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Mavericks', 'Rockets']","['0', '1']",resolved,1.0,"['103777535302134347854459159710908820015572209298864451648255978215308711127749', '53843744112976530301930619045294229371404642713046607054650864073392171241227']"
20585,Magic vs. Timberwolves,,2025-03-09 05:10:28.251063+00:00,2025-03-15 00:00:00+00:00,463178.975235,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Magic', 'Timberwolves']","['0', '1']",resolved,1.0,"['99727543836858592835231876176528228458640901931898784123096527309629551508600', '43676866898400213149707713849410696820685536264791738216951547529832594545017']"
20586,Cavaliers vs. Grizzlies,,2025-03-09 05:10:28.254403+00:00,2025-03-15 00:00:00+00:00,725947.237548,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Cavaliers', 'Grizzlies']","['1', '0']",resolved,1.0,"['86036812212720193059694360993412061378451985114133352765904502355330901975575', '54495856653164276450949958323668423693731564648085906369222377450233587754045']"
20587,Hornets vs. Spurs,,2025-03-09 05:10:28.240856+00:00,2025-03-15 00:00:00+00:00,309131.0093,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Hornets', 'Spurs']","['1', '0']",resolved,1.0,"['30972847602171679177944964758048685784019299957455574212235484766990043524590', '3273787241447487004797719272655693047763271930501327963908858303112497369873']"
20588,Lakers vs. Nuggets,,2025-03-09 05:10:28.303496+00:00,2025-03-15 01:30:00+00:00,888145.477831,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Lakers', 'Nuggets']","['0', '1']",resolved,1.0,"['33742575639747685699853812042584940102203889236403103957593758529641716730512', '87795401582511068719997770740527089014487446711584157744225060237696405386651']"
20589,Raptors vs. Jazz,,2025-03-09 05:10:28.306822+00:00,2025-03-15 01:30:00+00:00,425225.290471,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Raptors', 'Jazz']","['1', '0']",resolved,1.0,"['21385788752010459372986662600221162147598442600729071398447276596404898379089', '5866598221419046580719423015819850128978021452371439849336847841981336630943']"
20590,Kings vs. Suns,,2025-03-09 05:10:28.310279+00:00,2025-03-15 02:00:00+00:00,335146.186315,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Kings', 'Suns']","['0', '1']",resolved,1.0,"['17779777653246885445084289627072251805236867828494622698627226133021928082859', '102540304199126487882240899367057251757023348881800403469254217626010549458638']"
20591,Celtics vs. Nets,,2025-03-09 05:10:28.296616+00:00,2025-03-15 22:00:00+00:00,761448.204017,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Celtics', 'Nets']","['1', '0']",resolved,1.0,"['62697312879578878537492465609249634498018844363287127652537828808816942160117', '58869207313910862764544355046372409163802584381615059274538220105674199390869']"
20592,Thunder vs. Pistons,,2025-03-09 05:10:28.300093+00:00,2025-03-15 23:00:00+00:00,1106968.000708,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Thunder', 'Pistons']","['1', '0']",resolved,1.0,"['103734567845577386331411540017683470270560244971152217082795322987723990736705', '75872647880446792147218502367796275661442278919232607881145429845766740958235']"
20593,Heat vs. Grizzlies,,2025-03-09 05:10:29.084661+00:00,2025-03-16 00:00:00+00:00,265814.3504,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Heat', 'Grizzlies']","['0', '1']",resolved,1.0,"['114986298726194520574234424546878519679807370772755315214466201176256783751838', '105103329145737678361679988070384455426239597768130518565116050600851153029492']"
20594,Bulls vs. Rockets,,2025-03-09 05:13:11.719070+00:00,2025-03-16 00:00:00+00:00,341827.780179,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Bulls', 'Rockets']","['0', '1']",resolved,1.0,"['70340222646582829863401521734966884233488300796364308208392271858754369790169', '92288257276244953058745907191712012848039052682846250245470865894457751201555']"
20595,Pacers vs. Bucks,,2025-03-09 05:13:11.722531+00:00,2025-03-16 00:00:00+00:00,288225.553488,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Pacers', 'Bucks']","['0', '1']",resolved,1.0,"['57682649939665313553835523459374119284381426462653155349377950977135981568351', '74615201562822904849230625696235989792976681565595742060694717185505344369753']"
20596,Knicks vs. Warriors,,2025-03-09 05:13:11.739618+00:00,2025-03-16 00:30:00+00:00,524669.718106,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Knicks', 'Warriors']","['0', '1']",resolved,1.0,"['79946617742312725923180300724035957847019612689151231449175740853551719904513', '36957652721036078075354241913941603507988568621333132762015020697103591479671']"
20597,Pelicans vs. Spurs,,2025-03-09 05:13:11.742965+00:00,2025-03-16 00:30:00+00:00,545215.366379,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Pelicans', 'Spurs']","['0', '1']",resolved,1.0,"['80594671185637103489274080630927069206961425829124111754740771604557185482724', '70591748940581351192957080077656013048676397355114187990280875049304444635103']"
20598,Wizards vs. Nuggets,,2025-03-09 05:13:11.746366+00:00,2025-03-16 01:00:00+00:00,517384.64065,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Wizards', 'Nuggets']","['1', '0']",resolved,1.0,"['37983694513921052081177568728073533720670305318618680873839503384113862816616', '7274956354376294951813066392435632353968057611987525652711485705970375912647']"
20602,Magic vs. Cavaliers,,2025-03-10 04:03:38.310556+00:00,2025-03-16 17:00:00+00:00,812096.089636,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Magic', 'Cavaliers']","['1', '0']",resolved,1.0,"['31078356229577326265162223913830633230239555354817295640032127279759568845865', '28438780382962682544243651770965221219393988496505955747638369800112274993008']"
20603,76ers vs. Mavericks,,2025-03-10 04:03:38.314300+00:00,2025-03-16 17:00:00+00:00,418277.224965,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['76ers', 'Mavericks']","['1', '0']",resolved,1.0,"['70400945040737784043325986256087282052345825852206850336084631846384513489880', '40843152719877764516608010039868439894859717795286116984118099966007702920776']"
20604,Suns vs. Lakers,,2025-03-10 04:03:38.317778+00:00,2025-03-16 19:30:00+00:00,524817.753437,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Suns', 'Lakers']","['0', '1']",resolved,1.0,"['40898965274377549014733541575286287635031905534905988872336706262454739884134', '74851631659081189421284365595982494525093133589425694634419361107458501835304']"
20605,Raptors vs. Trail Blazers,,2025-03-10 04:03:38.321368+00:00,2025-03-16 22:00:00+00:00,671928.568217,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Raptors', 'Trail Blazers']","['0', '1']",resolved,1.0,"['16093524784473198834950850783302682918994604170342796409662548680495263666794', '38117559465693375524617591709737738953674809336134312158471997672274503351314']"
20606,Hawks vs. Nets,,2025-03-10 04:05:58.649345+00:00,2025-03-16 22:00:00+00:00,600148.165488,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Hawks', 'Nets']","['0', '1']",resolved,1.0,"['78108718873555028841986896792496090163730265999728300908645168237794857716241', '67776052177509020304807151541140843938092240770513094329077683647208966633142']"
